"","PERIDNUM","A_AGE","A_SEX","A_FNLWGT","A_ERNLWT","AGI","HRSWK","WSAL_VAL"
"5644",4.05211e+21,34,1,201543,0,141001,40,100000
"5645",6.60674e+20,36,1,0,0,603000,80,500000
"5646",9.66223e+21,52,1,40064,0,52000,40,52000
"5647",1.10241e+18,14,2,134871,0,0,0,0
"5648",4.03771e+21,2,1,0,0,0,0,0
"5649",2.93055e+21,3,1,441926,0,0,0,0
"5650",3.61351e+21,15,1,155908,0,0,0,0
"5651",5.2965e+21,42,1,346143,0,0,50,49000
"5652",6.20226e+21,56,2,0,0,31017,25,2000
"5653",3.11188e+21,31,1,0,0,15000,50,15000
"5654",7.10004e+21,73,1,329206,0,93877,0,0
"5655",6.03006e+21,65,2,217534,0,95000,50,95000
"5656",6.09101e+21,0,2,388359,0,0,0,0
"5657",9.7722e+21,74,2,317845,0,124445,0,0
"5658",1.31111e+21,15,2,536889,0,0,0,0
"5659",2.03208e+21,73,2,130736,0,0,0,0
"5660",9.37192e+20,37,1,0,0,328230,40,240000
"5661",6.63543e+20,62,2,29471,0,111080,10,15525
"5662",5.0071e+21,70,2,322331,0,0,0,0
"5663",9.20536e+21,26,2,51841,0,40300,98,40000
"5664",3.7525e+20,5,1,0,0,0,0,0
"5665",1.16694e+21,37,2,171912,0,105771,40,30000
"5666",1.00069e+20,4,1,215233,0,0,0,0
"5667",4.41841e+21,58,1,323633,1271782,0,0,0
"5668",8.61032e+21,47,1,100348,0,45000,50,45000
"5669",2.00953e+20,61,2,0,0,602,25,600
"5670",1.82002e+19,47,1,0,0,40000,56,40000
"5671",1.43203e+21,85,1,77816,0,108958,0,0
"5672",2.5016e+21,64,2,188944,0,0,0,0
"5673",3.07427e+21,17,1,0,0,0,0,0
"5674",9.0629e+21,27,1,0,0,0,0,0
"5675",3.0183e+21,43,2,0,0,235840,40,75000
"5676",3.71588e+21,42,2,436259,1703025,193090,45,65000
"5677",6.418e+21,51,2,0,0,0,40,40000
"5678",5.1788e+21,62,1,38907,0,0,40,41000
"5679",5.1595e+21,68,1,94730,0,0,0,0
"5680",8.41758e+21,38,1,243104,0,73002,40,73000
"5681",9.13862e+21,36,1,437787,1778932,7200,40,7200
"5682",1.03161e+21,1,2,345432,0,0,0,0
"5683",1.10206e+21,55,1,162019,645099,71045,40,62500
"5684",7.07103e+21,8,2,0,0,0,0,0
"5685",6.72584e+21,11,2,492762,0,0,0,0
"5686",4.26552e+20,8,2,0,0,0,0,0
"5687",5.01671e+21,10,1,0,0,0,0,0
"5688",7.70692e+20,51,2,227904,0,98013,40,50000
"5689",2.41981e+21,62,2,0,0,339946,42,32000
"5690",4.84371e+21,80,1,0,0,6576,0,0
"5691",8.7171e+21,38,1,0,0,247020,40,120000
"5692",1.4006e+21,27,2,0,0,29410,20,23600
"5693",5.06109e+20,41,1,0,0,0,40,50000
"5694",6.82995e+21,21,1,160498,0,9000,25,9000
"5695",1.06942e+21,0,2,432192,0,0,0,0
"5696",3.10361e+20,20,1,59672,0,4705,25,4700
"5697",8.6502e+21,35,2,0,0,0,0,0
"5698",1.32503e+21,9,2,0,0,0,0,0
"5699",6.96696e+21,24,2,447294,1789812,11430,30,11420
"5700",7.81181e+21,66,2,503435,2060810,82480,38,30000
"5701",9.10652e+20,48,2,134213,0,143001,40,73000
"5702",4.0511e+21,36,2,377852,0,60002,20,60000
"5703",7.101e+21,1,1,515927,0,0,0,0
"5704",1.50941e+19,53,2,407481,0,140489,32,89000
"5705",1.03622e+21,0,2,424680,0,0,0,0
"5706",3.07103e+20,76,2,339099,0,0,0,0
"5707",4.20576e+19,15,1,83820,0,0,0,0
"5708",4.08175e+20,2,2,721096,0,0,0,0
"5709",3.21779e+21,69,2,356452,0,0,15,14000
"5710",4.06107e+20,46,2,0,0,0,40,80000
"5711",9.41238e+21,64,2,383192,0,1300,3,1300
"5712",1.4326e+21,55,2,424956,0,37741,40,36000
"5713",2.37071e+21,66,2,340019,0,22000,16,22000
"5714",5.41731e+21,26,2,124661,0,0,0,0
"5715",9.61418e+21,80,2,39823,160816,47500,0,0
"5716",3.08102e+20,28,2,66320,0,21000,40,6000
"5717",4.48309e+20,53,2,0,0,0,35,25000
"5718",1.00066e+20,30,2,64888,0,20280,30,20280
"5719",7.10204e+21,16,1,0,0,0,0,0
"5720",3.23309e+20,85,2,359776,0,0,0,0
"5721",3.10006e+21,30,2,237133,0,0,40,30000
"5722",1.40366e+21,40,2,336017,0,0,51,100000
"5723",3.62508e+20,67,1,0,0,0,0,0
"5724",1.76245e+21,29,2,38876,152105,63010,40,48000
"5725",1.86993e+21,14,1,0,0,0,0,0
"5726",5.6693e+21,71,2,148572,596370,0,0,0
"5727",1.24652e+21,57,1,367123,0,224316,35,150000
"5728",1.71051e+21,16,1,0,0,0,20,1250
"5729",6.10101e+21,65,2,73879,0,121,0,0
"5730",1.6749e+21,27,2,0,0,0,40,35000
"5731",8.7241e+21,25,2,700096,0,70003,40,70000
"5732",9.10007e+21,13,1,0,0,0,0,0
"5733",1.87404e+21,18,2,363894,1488646,0,0,0
"5734",5.71771e+21,17,1,0,0,0,10,1645
"5735",7.22033e+21,55,1,184378,0,101398,40,27000
"5736",8.53062e+19,67,1,0,0,18000,0,0
"5737",2.02101e+20,7,1,0,0,0,0,0
"5738",2.06116e+20,9,1,480744,0,0,0,0
"5739",6.92561e+21,19,2,0,0,0,0,0
"5740",9.13801e+21,0,2,97400,0,0,0,0
"5741",6.03104e+21,26,2,0,0,20000,40,20000
"5742",8.95525e+21,58,2,100526,0,130406,40,50000
"5743",8.6529e+21,44,1,507911,2250391,0,5,36000
"5744",2.1001e+21,60,1,452238,0,50000,40,50000
"5745",6.26722e+20,37,1,381056,0,47000,60,47000
"5746",1.61963e+21,46,1,92836,0,28004,40,28000
"5747",1.61158e+21,61,2,249423,0,0,40,6000
"5748",5.3096e+20,16,2,0,0,5001,20,5000
"5749",4.05104e+20,2,1,0,0,0,0,0
"5750",8.20763e+20,39,2,477349,0,0,0,0
"5751",1.00171e+21,35,2,0,0,19000,30,19000
"5752",5.10949e+18,64,2,188480,0,0,0,0
"5753",2.0512e+20,36,2,0,0,13950,30,13950
"5754",4.79029e+21,65,2,505088,0,50020,40,50000
"5755",4.14931e+18,15,2,362972,0,0,0,0
"5756",6.60629e+21,43,2,389205,0,32000,0,0
"5757",2.0312e+20,3,2,0,0,0,0,0
"5758",8.09302e+21,60,2,438580,0,0,40,38000
"5759",3.552e+21,80,2,0,0,1,0,0
"5760",9.44138e+21,52,2,0,0,179860,45,75000
"5761",6.05021e+21,24,2,0,0,28516,39,28500
"5762",1.61177e+21,52,2,356029,0,160161,48,75000
"5763",7.20837e+21,8,2,0,0,0,0,0
"5764",1.37533e+21,69,2,366439,0,0,0,0
"5765",1.68038e+21,51,2,0,0,74061,40,50000
"5766",3.66095e+21,69,2,109034,0,0,0,0
"5767",1.05118e+20,43,1,105529,0,0,40,45000
"5768",3.1846e+21,6,2,865282,0,0,0,0
"5769",9.64891e+21,19,2,0,0,0,0,0
"5770",7.62914e+21,55,1,387935,0,0,50,160000
"5771",7.80072e+19,41,2,0,0,0,8,13000
"5772",4.0279e+21,76,1,0,0,0,0,0
"5773",1.91575e+21,7,2,46680,0,0,0,0
"5774",3.07102e+20,4,1,354175,0,0,0,0
"5775",7.50405e+19,65,1,31168,0,27881,40,0
"5776",1.96395e+21,5,2,463299,0,0,0,0
"5777",4.0293e+21,36,1,0,0,0,0,0
"5778",1.01231e+21,21,2,424539,1630153,17000,45,17000
"5779",6.9286e+21,38,1,40042,155793,25000,40,25000
"5780",1.76643e+21,79,2,45056,0,0,0,0
"5781",1.4929e+21,41,1,351098,0,0,40,50000
"5782",4.10001e+21,40,2,0,0,0,0,0
"5783",8.7773e+21,80,2,317740,1273233,0,0,0
"5784",5.7894e+21,65,1,60747,0,0,0,0
"5785",3.73446e+20,63,1,399752,0,0,40,37500
"5786",5.21229e+21,25,2,44446,179938,0,20,20000
"5787",6.10107e+21,80,1,0,0,223238,40,125002
"5788",2.59027e+21,61,1,524801,0,35010,40,35000
"5789",5.10023e+20,30,2,438575,1728857,0,45,54000
"5790",2.0221e+21,38,2,234003,956788,13000,40,13000
"5791",9.20885e+21,32,2,49879,0,114816,40,120000
"5792",5.03109e+20,15,2,0,0,0,0,0
"5793",8.64901e+21,33,2,489915,0,0,40,15000
"5794",6.11265e+21,12,1,139015,0,0,0,0
"5795",2.10002e+21,76,1,32225,0,0,0,0
"5796",1.04431e+21,4,1,0,0,0,0,0
"5797",1.1001e+21,50,1,0,0,1550,0,0
"5798",6.05511e+21,59,1,458576,1803619,181184,40,80000
"5799",6.72545e+21,14,2,426556,0,0,0,0
"5800",7.10001e+21,13,2,0,0,0,0,0
"5801",4.0748e+21,49,1,84584,0,8800,40,8800
"5802",6.43058e+21,77,1,383181,0,20332,20,3000
"5803",7.33055e+21,3,2,107962,0,0,0,0
"5804",2.05532e+21,76,1,33866,0,107142,0,0
"5805",1.62941e+21,47,1,0,0,280010,45,90000
"5806",4.33257e+21,33,2,132773,0,0,0,0
"5807",5.84542e+21,15,2,0,0,0,0,0
"5808",1.76067e+21,59,2,408821,0,0,32,17000
"5809",1.11342e+21,51,1,124017,0,400,20,400
"5810",2.92274e+21,3,1,0,0,0,0,0
"5811",6.1765e+20,33,1,0,0,50091,40,35000
"5812",4.37133e+21,43,2,0,0,0,40,90000
"5813",6.57791e+21,15,2,413826,0,0,0,0
"5814",2.9198e+21,36,1,0,0,143200,40,60000
"5815",3.07101e+20,21,1,418508,1661613,31200,40,31200
"5816",4.00421e+21,34,1,167691,643570,0,32,380000
"5817",1.85572e+21,11,1,0,0,0,0,0
"5818",8.09405e+21,43,1,364707,1446743,0,30,75000
"5819",9.0419e+21,36,1,0,0,48000,40,29000
"5820",4.40012e+20,3,2,0,0,0,0,0
"5821",3.5171e+21,39,1,0,0,0,40,75000
"5822",3.07103e+20,3,1,402069,0,0,0,0
"5823",7.10002e+21,55,1,188757,835835,27881,50,0
"5824",1.33057e+21,1,2,0,0,0,0,0
"5825",5.05102e+20,16,2,514750,0,0,0,0
"5826",3.56489e+21,18,1,397787,0,0,0,0
"5827",3.71675e+21,34,2,0,0,19000,32,19000
"5828",1.61314e+21,33,2,284967,1106398,146440,40,44000
"5829",9.43126e+21,9,1,907251,0,0,0,0
"5830",1.57711e+21,23,1,0,0,0,0,0
"5831",7.31989e+21,46,1,0,0,0,40,20000
"5832",4.0144e+21,71,2,0,0,58678,36,32000
"5833",4.81421e+21,17,1,529970,0,0,0,0
"5834",1.02274e+21,69,1,170429,625271,0,40,96000
"5835",3.0101e+21,51,2,120863,0,140000,20,20000
"5836",4.0182e+21,77,2,353274,0,1,0,0
"5837",4.51231e+21,4,2,549386,0,0,0,0
"5838",9.01303e+21,36,1,83567,330198,140300,40,120000
"5839",1.21301e+21,72,2,398223,1573001,60384,0,0
"5840",2.60523e+21,71,2,539381,0,0,40,20000
"5841",6.31261e+21,43,2,375269,0,0,0,0
"5842",9.89358e+21,41,1,0,0,75001,40,75000
"5843",8.70138e+20,31,2,0,0,0,0,0
"5844",3.03103e+21,54,1,0,0,42849,40,17849
"5845",1.23917e+21,11,1,0,0,0,0,0
"5846",1.88511e+21,10,2,0,0,0,0,0
"5847",1.70591e+21,49,2,356274,0,25822,35,7700
"5848",4.927e+21,85,2,69932,0,0,0,0
"5849",3.01847e+19,60,2,349129,0,0,40,55000
"5850",1.52251e+21,51,1,402792,1612498,293032,50,102000
"5851",3.45603e+21,57,2,86946,0,99652,28,9000
"5852",4.08127e+20,47,2,0,0,22880,40,22880
"5853",5.05601e+21,46,2,0,0,0,45,145000
"5854",1.10001e+21,25,1,443490,0,38860,40,38000
"5855",5.91524e+21,47,2,405995,0,43501,40,41000
"5856",8.30651e+21,15,1,462533,0,0,0,0
"5857",3.51071e+21,76,2,47163,0,0,0,0
"5858",5.03127e+20,20,1,0,0,3603,30,3600
"5859",4.02e+21,46,2,312445,0,0,35,45000
"5860",7.1947e+20,73,2,337708,1329604,0,0,0
"5861",3.71756e+21,7,2,0,0,0,0,0
"5862",1.62011e+21,58,1,0,0,0,60,110000
"5863",8.71725e+21,58,1,52392,212516,215178,40,135000
"5864",7.10765e+20,18,1,0,0,0,0,0
"5865",2.09351e+21,59,2,181982,0,0,40,45000
"5866",2.06102e+20,39,2,349259,0,35300,0,0
"5867",8.10008e+21,39,2,405419,0,15802,18,15802
"5868",4.22241e+21,43,2,84178,0,0,50,50000
"5869",5.41271e+21,48,2,297577,0,60401,40,60000
"5870",2.00963e+20,38,2,365296,0,70010,40,30000
"5871",2.19095e+21,31,1,468639,0,45012,40,45000
"5872",1.3039e+21,33,1,0,0,65000,40,65000
"5873",1.14492e+21,34,2,169302,0,53016,40,53000
"5874",9.0403e+21,58,1,223356,0,0,40,44000
"5875",1.4744e+21,16,2,230786,0,0,0,0
"5876",4.28411e+21,21,1,0,0,0,0,0
"5877",6.80006e+21,55,1,0,0,212750,40,85000
"5878",1.39042e+19,10,2,0,0,0,0,0
"5879",9.10616e+18,18,1,0,0,0,0,0
"5880",6.08546e+21,18,1,0,0,0,0,0
"5881",8.1134e+20,23,1,506191,2018783,13002,40,13002
"5882",1.08102e+20,55,2,332992,0,0,40,150000
"5883",9.02301e+21,38,2,0,0,0,24,43000
"5884",2.02104e+20,34,2,0,0,0,40,24000
"5885",2.70594e+20,28,2,489604,0,0,1,13000
"5886",1.00032e+20,70,1,292469,0,0,0,0
"5887",1.34011e+20,71,1,106042,0,160878,10,55000
"5888",7.70245e+20,50,1,418447,0,0,50,85000
"5889",6.10104e+21,33,1,375311,0,0,0,0
"5890",5.01101e+20,10,2,0,0,0,0,0
"5891",1.28133e+21,6,2,0,0,0,0,0
"5892",1.5101e+20,50,2,0,0,0,0,0
"5893",6.01205e+21,58,2,390521,1638032,0,0,0
"5894",1.77853e+21,65,1,313413,0,103102,40,68000
"5895",1.00003e+20,43,2,406263,0,0,40,83000
"5896",2.02103e+20,37,1,156216,0,0,40,155000
"5897",1.75031e+21,12,2,0,0,0,0,0
"5898",6.01325e+21,43,1,0,0,108480,0,0
"5899",2.51098e+21,80,1,198231,810349,0,0,0
"5900",2.03404e+21,72,1,0,0,856,0,0
"5901",4.1e+21,32,1,403876,1579816,0,36,23000
"5902",5.02104e+21,8,2,0,0,0,0,0
"5903",6.34661e+21,67,2,561112,0,0,0,0
"5904",2.89729e+21,14,2,132034,0,0,0,0
"5905",3.0612e+20,61,1,818742,3244883,105468,40,65000
"5906",1.9326e+21,47,2,0,0,0,40,87000
"5907",1.0228e+21,8,2,168321,0,0,0,0
"5908",6.3474e+21,24,2,459779,0,16051,40,16000
"5909",7.11786e+21,26,2,485767,0,30001,35,30000
"5910",1.60903e+20,41,2,0,0,220416,0,0
"5911",1.07173e+20,54,1,0,0,0,30,22000
"5912",8.3078e+21,51,1,381234,0,0,0,0
"5913",4.03801e+21,13,2,0,0,0,0,0
"5914",4.50384e+20,4,2,0,0,0,0,0
"5915",6.71964e+21,2,2,360505,0,0,0,0
"5916",4.2246e+21,0,2,635845,0,0,0,0
"5917",4.0943e+21,15,2,0,0,0,0,0
"5918",1.2985e+21,31,1,415377,0,80201,40,80000
"5919",1.00022e+20,54,1,140043,0,52498,38,25000
"5920",6.01905e+21,54,2,0,0,33202,0,0
"5921",1.2544e+21,68,2,401948,1654644,32680,38,26800
"5922",7.66492e+21,76,1,83942,0,62903,16,35000
"5923",7.21551e+21,42,2,339283,0,0,36,35000
"5924",1.86751e+21,65,1,89373,362729,7520,0,0
"5925",1.37534e+21,78,1,330254,0,1,0,0
"5926",4.14001e+21,18,1,626045,0,0,0,0
"5927",6.91545e+21,25,1,96956,367456,43650,40,42000
"5928",5.10007e+21,69,2,311034,1272351,130500,0,0
"5929",9.10008e+21,80,2,331526,0,379,0,0
"5930",2.06305e+21,6,2,0,0,0,0,0
"5931",5.01102e+20,25,1,0,0,72100,40,72000
"5932",3.01101e+21,14,1,0,0,0,0,0
"5933",8.64901e+21,2,2,464715,0,0,0,0
"5934",4.57055e+21,85,2,82971,0,64780,0,0
"5935",9.81728e+21,20,1,0,0,20000,40,20000
"5936",1.03861e+21,41,2,367991,1448466,74295,40,24000
"5937",4.06281e+21,6,1,348312,0,0,0,0
"5938",3.01205e+21,44,2,0,0,50089,40,50000
"5939",4.0314e+21,13,2,0,0,0,0,0
"5940",5.10007e+21,46,2,283412,0,73102,40,15000
"5941",7.27222e+21,31,1,323656,0,20000,40,20000
"5942",1.05013e+21,69,2,375548,0,39211,25,0
"5943",7.96894e+21,33,1,894814,0,79000,55,79000
"5944",7.01508e+21,15,2,0,0,0,0,0
"5945",1.033e+21,13,2,288873,0,0,0,0
"5946",8.40354e+20,80,1,373826,1518705,11,0,0
"5947",4.98092e+21,54,1,126744,0,80210,40,70000
"5948",7.96578e+21,65,1,80342,287450,25000,30,25000
"5949",1.76245e+21,2,1,0,0,0,0,0
"5950",2.90011e+19,48,2,175903,701362,0,55,55000
"5951",6.42807e+21,77,2,372962,0,24157,0,0
"5952",1.00068e+20,36,1,382936,0,143044,50,90000
"5953",5.91801e+21,46,2,220156,0,0,0,0
"5954",6.30606e+20,8,1,29975,0,0,0,0
"5955",1.52984e+21,41,2,0,0,0,0,0
"5956",2.10003e+21,34,2,379548,0,38050,40,28000
"5957",3.09124e+20,7,1,501336,0,0,0,0
"5958",6.29051e+21,79,1,34178,0,1242,0,0
"5959",6.3063e+20,14,1,363653,0,0,0,0
"5960",1.27057e+21,18,1,0,0,0,0,0
"5961",3.06113e+20,57,2,377348,0,0,40,70000
"5962",1.595e+21,36,2,150840,0,366744,0,0
"5963",3.10005e+21,46,2,370183,0,0,0,0
"5964",5.61347e+21,43,1,390936,1543012,130321,60,130000
"5965",6.15091e+21,24,1,619477,0,0,0,0
"5966",3.1514e+21,60,1,84747,0,102012,55,100000
"5967",5.10005e+21,26,1,554246,0,75000,50,45000
"5968",3.01205e+21,50,1,0,0,165200,40,130000
"5969",1.84432e+21,85,2,453201,0,0,0,0
"5970",4.05037e+21,37,2,372879,0,73000,40,73000
"5971",6.24545e+21,65,2,343758,0,51890,38,3600
"5972",2.91426e+21,37,2,0,0,0,0,0
"5973",7.01562e+21,12,1,0,0,0,0,0
"5974",7.23521e+21,60,1,159129,0,176120,45,150000
"5975",1.1021e+21,50,1,315167,1331081,19000,40,19000
"5976",3.10053e+20,5,2,185049,0,0,0,0
"5977",4.10102e+21,31,2,334164,0,150804,40,85000
"5978",6.60241e+21,29,2,0,0,0,0,0
"5979",2.0179e+21,36,1,0,0,1,0,0
"5980",2.35501e+21,85,2,0,0,0,0,0
"5981",2.07321e+21,36,2,541442,0,0,40,27000
"5982",1.33006e+20,4,1,0,0,0,0,0
"5983",1.43151e+21,8,1,0,0,0,0,0
"5984",2.06141e+21,68,1,306689,1248026,37075,0,0
"5985",5.2858e+21,38,2,0,0,55000,0,0
"5986",9.66301e+21,37,2,441877,0,65900,40,45000
"5987",5.05074e+21,46,2,38456,153121,26487,40,26487
"5988",6.3073e+20,10,1,85998,0,0,0,0
"5989",5.8676e+21,34,1,402150,1563519,0,45,42000
"5990",5.09535e+21,55,1,362051,0,0,40,65002
"5991",3.21384e+21,59,1,125617,0,40000,40,40000
"5992",5.30988e+20,12,1,561760,0,0,0,0
"5993",5.30295e+20,52,2,310353,0,0,0,0
"5994",3.16867e+21,30,2,397361,0,0,10,0
"5995",1.12775e+21,57,2,43901,0,0,50,55000
"5996",2.70757e+20,37,2,0,0,133178,40,68000
"5997",9.67023e+21,9,2,363349,0,0,0,0
"5998",4.61261e+21,9,1,453956,0,0,0,0
"5999",4.2614e+21,18,1,449037,1642181,0,0,0
"6000",2.06102e+20,41,1,492176,0,42325,20,12100
"6001",2.10231e+21,40,1,307022,1204105,0,0,0
"6002",2.01208e+21,14,2,0,0,0,0,0
"6003",4.01305e+21,26,2,169311,665875,24000,40,24000
"6004",1.79792e+21,22,1,0,0,0,25,525
"6005",1.40248e+20,57,1,420530,1658309,30020,0,0
"6006",8.4212e+21,78,1,32323,0,0,0,0
"6007",1.04431e+21,54,1,0,0,0,0,0
"6008",2.1001e+21,54,1,110712,0,0,50,0
"6009",2.66843e+21,16,2,0,0,0,0,0
"6010",9.3088e+20,9,1,0,0,0,0,0
"6011",4.51824e+21,1,2,0,0,0,0,0
"6012",6.4102e+21,9,2,34699,0,0,0,0
"6013",1.01206e+21,85,2,147591,0,3,0,0
"6014",3.0781e+21,25,1,433359,0,0,40,45000
"6015",5.93293e+21,50,2,487080,0,77000,45,45000
"6016",1.01271e+21,10,2,305658,0,0,0,0
"6017",1.39332e+21,64,1,162553,0,91091,50,30000
"6018",3.4377e+21,80,1,89381,0,114525,0,0
"6019",1.4714e+21,52,2,412524,0,162300,36,80000
"6020",2.10006e+21,21,2,93855,0,4000,0,0
"6021",6.65644e+21,49,1,61737,0,111000,40,56000
"6022",9.64214e+21,50,1,87570,344663,0,40,6000
"6023",9.01742e+21,62,1,68515,280144,52163,10,1095
"6024",1.31277e+19,67,2,340752,1281098,0,0,0
"6025",8.51163e+21,35,2,0,0,24000,28,3000
"6026",3.31032e+21,50,1,31141,0,165201,40,145000
"6027",1.3169e+21,39,1,0,0,54200,40,36000
"6028",5.40415e+21,38,2,0,0,0,0,0
"6029",1.57655e+20,75,1,263667,0,0,0,0
"6030",4.36211e+21,71,1,82697,0,0,20,4000
"6031",9.14293e+19,41,1,0,0,47000,50,47000
"6032",2.10006e+21,29,1,0,0,54102,40,50000
"6033",4.01335e+21,18,2,0,0,0,0,0
"6034",7.10108e+21,27,2,170031,672022,46125,40,38000
"6035",1.05573e+21,17,2,0,0,0,0,0
"6036",8.77915e+20,59,1,475864,0,250480,40,107000
"6037",5.97e+21,73,1,376414,0,76157,50,50000
"6038",3.99057e+21,44,2,445937,0,0,40,190000
"6039",2.28453e+21,36,1,0,0,124553,40,80000
"6040",2.41934e+21,59,2,494884,0,0,40,85000
"6041",1.04301e+21,78,2,380705,0,0,0,0
"6042",2.00611e+21,34,1,259828,0,90003,40,90000
"6043",2.30439e+20,39,1,282962,0,37000,40,37000
"6044",1.4103e+21,33,1,258952,1048173,85000,40,85000
"6045",9.10006e+21,29,2,130336,0,30010,40,30000
"6046",1.31552e+21,13,1,268108,0,0,0,0
"6047",9.10082e+20,35,2,118456,0,0,0,0
"6048",1.0872e+21,57,1,323868,0,0,0,0
"6049",7.11406e+19,14,1,0,0,0,0,0
"6050",3.06111e+20,36,2,406471,0,0,30,15000
"6051",4.011e+20,57,2,192620,0,93145,10,1800
"6052",1.09151e+21,57,1,372498,0,26000,45,26000
"6053",5.07611e+21,63,1,349130,0,119181,40,100000
"6054",4.08108e+20,14,1,465456,0,0,0,0
"6055",1.41965e+21,27,1,418879,1602739,0,52,75000
"6056",4.02106e+20,26,2,472073,0,0,2,19000
"6057",4.21102e+21,58,1,47959,0,52983,35,0
"6058",3.22662e+21,52,1,146726,0,110746,40,60000
"6059",5.00109e+20,18,2,46395,0,0,0,0
"6060",6.64123e+21,6,2,38655,0,0,0,0
"6061",3.10006e+21,3,1,288808,0,0,0,0
"6062",2.10202e+21,36,1,0,0,0,80,60000
"6063",6.31719e+21,64,1,363422,0,0,35,104118
"6064",1.3493e+21,22,2,0,0,0,0,0
"6065",3.10204e+21,22,1,363069,0,0,0,0
"6066",2.10201e+21,25,2,82611,0,0,0,0
"6067",3.001e+21,71,2,133059,0,119332,49,0
"6068",5.94799e+21,28,1,0,0,0,40,25000
"6069",3.03126e+19,14,1,454973,0,0,0,0
"6070",3.10002e+21,59,1,330457,0,0,0,0
"6071",2.20692e+20,59,2,455305,0,22615,0,0
"6072",9.01203e+21,22,1,443539,0,8001,30,8000
"6073",1.5046e+21,44,1,71615,0,175013,35,0
"6074",7.40729e+19,56,1,256458,0,55000,40,55000
"6075",4.72412e+21,42,1,311510,1235716,104600,8,1600
"6076",1.07519e+21,38,2,94701,0,89010,55,89000
"6077",4.05107e+20,40,2,0,0,216061,40,76000
"6078",7.10104e+21,3,1,652874,0,0,0,0
"6079",4.45855e+21,14,1,0,0,0,0,0
"6080",1.0679e+21,18,1,283408,0,0,0,0
"6081",9.66022e+21,44,2,490220,0,0,0,0
"6082",6.28731e+21,46,1,717603,0,0,40,20800
"6083",5.1225e+20,70,1,369146,0,13680,0,0
"6084",1.92421e+21,29,2,0,0,70222,0,0
"6085",3.72334e+21,69,2,361849,0,12677,5,6000
"6086",9.96413e+21,2,2,502197,0,0,0,0
"6087",5.40669e+20,23,2,658169,0,3800,24,3800
"6088",1.02103e+20,52,1,351538,0,0,40,85000
"6089",4.12323e+18,12,2,418654,0,0,0,0
"6090",1.09016e+21,36,1,79668,0,15013,40,15000
"6091",9.712e+21,30,2,258811,1015213,38293,45,0
"6092",9.67041e+19,66,2,375235,1497885,0,0,0
"6093",4.0369e+21,66,2,363564,0,0,15,10000
"6094",4.71295e+21,61,2,128316,525493,91500,0,0
"6095",3.10081e+20,18,2,0,0,8000,20,8000
"6096",2.08103e+20,33,2,0,0,34700,40,34500
"6097",8.81407e+21,58,1,196585,0,49256,40,0
"6098",1.10006e+21,42,2,464872,0,16006,35,16000
"6099",8.61256e+21,29,1,0,0,159608,40,150000
"6100",8.90627e+20,85,1,150491,0,0,0,0
"6101",2.04104e+20,73,1,412275,0,400584,0,0
"6102",2.27491e+21,51,1,0,0,9294,40,0
"6103",1.04119e+21,17,2,0,0,0,0,0
"6104",1.01964e+21,16,1,466418,0,0,0,0
"6105",4.21262e+21,72,2,0,0,6,0,0
"6106",4.1001e+21,42,1,356690,0,240834,52,100000
"6107",1.6875e+21,20,1,214979,946297,0,0,0
"6108",4.1e+21,25,2,493070,0,0,45,65000
"6109",6.10006e+21,10,1,0,0,0,0,0
"6110",1.75017e+21,2,1,0,0,0,0,0
"6111",1.13422e+20,7,2,0,0,0,0,0
"6112",3.8421e+21,24,2,588756,0,2328,0,0
"6113",6.34531e+21,25,1,100154,0,61102,40,35000
"6114",6.03284e+21,58,2,43814,0,0,50,63000
"6115",5.0268e+21,31,2,0,0,107520,40,67000
"6116",7.01511e+21,28,1,98895,0,24000,40,24000
"6117",1.5462e+21,49,1,41572,0,300456,40,200000
"6118",4.10162e+20,54,2,389953,0,134518,40,42409
"6119",1.00041e+20,38,2,0,0,47018,36,2000
"6120",5.1e+21,14,2,281017,0,0,0,0
"6121",1.02039e+21,46,2,22368,0,37111,24,12000
"6122",1.56145e+21,74,2,320899,0,102180,0,0
"6123",7.10008e+21,52,2,324765,0,144812,40,50000
"6124",1.51219e+21,58,1,341926,0,0,0,0
"6125",1.58822e+21,22,2,0,0,0,0,0
"6126",6.5488e+21,50,2,0,0,0,46,44000
"6127",1.11008e+21,46,2,0,0,634480,50,270000
"6128",6.03218e+21,44,2,0,0,0,0,0
"6129",2.26733e+21,6,2,518733,0,0,0,0
"6130",4.00309e+21,21,1,0,0,300,25,300
"6131",3.09102e+20,78,2,402037,0,70000,40,70000
"6132",5.128e+21,69,1,37182,150937,0,45,110000
"6133",1.6447e+21,39,2,118782,0,35001,0,0
"6134",6.02108e+21,5,1,0,0,0,0,0
"6135",5.61783e+21,30,1,384549,1500233,97600,45,95000
"6136",6.60629e+21,59,1,0,0,65000,35,65000
"6137",2.00101e+20,27,1,254213,0,17000,35,17000
"6138",2.04401e+21,27,1,0,0,0,35,0
"6139",4.66443e+21,80,1,445031,0,0,0,0
"6140",2.52677e+21,36,2,0,0,258603,40,110000
"6141",1.06525e+21,24,2,423657,0,0,0,0
"6142",1.036e+21,67,2,0,0,26113,24,13920
"6143",5.02104e+21,1,1,491103,0,0,0,0
"6144",1.0312e+21,11,2,620408,0,0,0,0
"6145",4.62147e+21,61,2,359420,0,0,0,0
